order_line_key,order_key,customer_key,product_key,order_date_key,quantity,unit_price,gross_line_revenue,discount_amount,net_line_revenue,unit_cost
20812,16115,3802,171,20241101,1,62.1,62.1,0.0,62.1,12.12
20813,16116,3802,70,20241111,1,54.81,54.81,0.0,54.81,16.07
20814,16117,3802,35,20241211,1,60.87,60.87,6.09,54.78,18.21
20815,16118,3802,147,20250112,1,40.57,40.57,18.26,22.31,7.87
20816,16119,3802,41,20250223,1,101.58,101.58,0.0,101.58,26.16
20817,16120,3802,141,20250331,1,63.97,63.97,0.0,63.97,13.88
20818,16121,3802,31,20250507,1,113.29,113.29,0.0,113.29,32.85
20819,16122,3802,136,20250609,1,94.79,94.79,0.0,94.79,31.0
20820,16123,3802,153,20250705,1,98.69,98.69,19.74,78.95,18.93
20821,16124,3802,169,20250818,1,77.02,77.02,15.4,61.62,15.08
20822,16125,3803,166,20240215,1,43.71,43.71,0.0,43.71,12.76
20823,16126,3803,154,20241219,1,56.85,56.85,5.69,51.16,16.82
20824,16127,3803,108,20241226,1,127.28,127.28,0.0,127.28,42.66
20825,16127,3803,179,20241226,1,66.04,66.04,0.0,66.04,18.97
20826,16128,3803,147,20251106,1,26.52,26.52,0.0,26.52,7.87
20827,16129,3803,159,20251203,1,16.55,16.55,1.66,14.89,5.05
20828,16130,3804,77,20240726,1,50.04,50.04,0.0,50.04,20.23
20829,16131,3804,178,20240810,1,38.98,38.98,7.8,31.18,11.59
20830,16132,3804,177,20241111,2,60.28,120.56,0.0,120.56,17.34
20831,16133,3804,91,20251201,1,101.16,101.16,30.35,70.81,36.65
20832,16133,3804,99,20251201,1,211.6,211.6,63.48,148.12,76.66
20833,16134,3805,3,20240331,1,86.8,86.8,0.0,86.8,31.85
20834,16135,3805,4,20240820,1,53.53,53.53,10.71,42.82,21.44
20835,16135,3805,124,20240820,1,71.09,71.09,14.21,56.88,32.03
20836,16136,3805,132,20241022,1,69.09,69.09,0.0,69.09,29.46
20837,16137,3805,58,20241111,1,26.29,26.29,0.0,26.29,10.12
20838,16138,3805,44,20250110,1,46.96,46.96,21.13,25.83,19.21
20839,16138,3805,116,20250110,1,130.94,130.94,58.93,72.01,60.26
20840,16139,3805,27,20250311,2,91.79,183.58,0.0,183.58,39.38
20841,16140,3805,121,20250528,1,159.31,159.31,0.0,159.31,74.52
20842,16141,3805,33,20250802,1,76.11,76.11,15.22,60.89,30.12
20843,16141,3805,2,20250802,1,31.07,31.07,6.22,24.85,12.3
20844,16142,3805,91,20250930,1,108.39,108.39,0.0,108.39,36.65
20845,16143,3805,27,20251127,2,99.9,199.8,19.98,179.82,39.38
20846,16144,3806,71,20241125,1,45.5,45.5,4.55,40.95,21.75
20847,16145,3806,19,20250206,1,25.7,25.7,0.0,25.7,13.54
20848,16145,3806,144,20250206,1,20.18,20.18,0.0,20.18,7.97
20849,16146,3806,22,20251217,1,84.25,84.25,8.43,75.82,46.3
20850,16147,3807,13,20241128,1,90.49,90.49,9.05,81.44,41.44
20851,16148,3808,62,20241107,1,86.83,86.83,0.0,86.83,40.56
20852,16149,3809,87,20240714,1,135.51,135.51,27.1,108.41,66.82
20853,16150,3809,172,20240915,1,25.04,25.04,0.0,25.04,9.6
20854,16151,3809,145,20241210,1,34.72,34.72,3.47,31.25,14.81
20855,16151,3809,67,20241210,1,35.82,35.82,3.58,32.24,20.38
20856,16152,3809,53,20250326,1,39.15,39.15,0.0,39.15,19.69
20857,16153,3809,16,20250802,1,69.98,69.98,14.0,55.98,38.62
20858,16154,3809,21,20251008,1,45.68,45.68,0.0,45.68,23.72
20859,16155,3809,127,20251211,1,67.58,67.58,6.76,60.82,41.63
20860,16155,3809,4,20251211,1,39.15,39.15,3.91,35.24,21.44
20861,16156,3810,148,20240823,1,14.36,14.36,0.0,14.36,5.39
20862,16157,3810,26,20241223,1,90.89,90.89,9.09,81.8,43.51
20863,16157,3810,173,20241223,2,42.86,85.72,8.57,77.15,15.39
20864,16158,3810,38,20250117,1,50.43,50.43,22.69,27.74,27.71
20865,16159,3810,54,20250430,1,67.21,67.21,0.0,67.21,32.71
20866,16160,3810,165,20250609,1,31.94,31.94,0.0,31.94,13.63
20867,16161,3810,144,20250618,1,19.65,19.65,0.0,19.65,7.97
20868,16162,3811,21,20240317,1,57.47,57.47,0.0,57.47,23.72
20869,16163,3812,175,20240719,1,55.73,55.73,11.15,44.58,15.94
20870,16163,3812,142,20240719,1,28.3,28.3,5.66,22.64,8.1
20871,16164,3813,172,20240723,1,36.7,36.7,7.34,29.36,9.6
20872,16164,3813,143,20240723,1,40.65,40.65,8.13,32.52,10.63
20873,16165,3814,4,20240425,1,67.05,67.05,0.0,67.05,21.44
20874,16165,3814,48,20240425,1,97.16,97.16,0.0,97.16,31.06
20875,16166,3815,34,20240627,1,83.71,83.71,0.0,83.71,37.82
20876,16167,3816,171,20241223,1,46.65,46.65,4.67,41.98,12.12
20877,16167,3816,164,20241223,1,68.16,68.16,6.81,61.35,17.71
20878,16168,3816,29,20250208,1,110.4,110.4,0.0,110.4,36.59
20879,16168,3816,21,20250208,1,71.57,71.57,0.0,71.57,23.72
20880,16169,3816,170,20250331,1,43.77,43.77,0.0,43.77,11.35
20881,16169,3816,170,20250331,1,43.77,43.77,0.0,43.77,11.35
20882,16170,3816,155,20250717,1,47.77,47.77,9.55,38.22,12.29
20883,16171,3816,171,20250924,1,44.79,44.79,0.0,44.79,12.12
20884,16172,3816,175,20251221,1,58.61,58.61,5.86,52.75,15.94
20885,16172,3816,22,20251221,1,127.67,127.67,12.77,114.9,46.3
20886,16173,3817,145,20240910,1,62.27,62.27,0.0,62.27,14.81
20887,16174,3817,163,20241206,1,28.2,28.2,2.82,25.38,7.55
20888,16175,3817,6,20241226,1,71.17,71.17,0.0,71.17,24.41
20889,16176,3817,79,20250204,1,99.55,99.55,0.0,99.55,32.97
20890,16176,3817,169,20250204,1,60.71,60.71,0.0,60.71,15.08
20891,16177,3817,1,20250331,1,51.03,51.03,0.0,51.03,16.34
20892,16178,3817,3,20250602,1,97.86,97.86,0.0,97.86,31.85
20893,16178,3817,152,20250602,1,38.24,38.24,0.0,38.24,9.34
20894,16179,3817,37,20250718,2,75.93,151.86,30.37,121.49,23.69
20895,16180,3817,19,20251103,1,38.24,38.24,0.0,38.24,13.54
20896,16181,3817,151,20251117,1,46.31,46.31,4.63,41.68,11.07
20897,16182,3818,74,20240319,1,116.62,116.62,0.0,116.62,42.26
20898,16183,3819,163,20241009,1,27.06,27.06,0.0,27.06,7.55
20899,16183,3819,19,20241009,1,36.36,36.36,0.0,36.36,13.54
20900,16184,3820,142,20240830,1,30.97,30.97,0.0,30.97,8.1
20901,16185,3821,2,20240607,2,32.66,65.32,0.0,65.32,12.3
20902,16185,3821,75,20240607,1,54.49,54.49,0.0,54.49,20.52
20903,16186,3821,123,20240902,1,153.79,153.79,0.0,153.79,64.29
20904,16187,3821,4,20241123,1,56.59,56.59,5.66,50.93,21.44
20905,16188,3821,36,20250221,1,76.88,76.88,0.0,76.88,28.39
20906,16189,3821,124,20250413,1,68.09,68.09,0.0,68.09,32.03
20907,16190,3821,127,20250701,1,88.92,88.92,0.0,88.92,41.63
20908,16191,3821,58,20250904,1,23.65,23.65,0.0,23.65,10.12
20909,16192,3822,136,20241109,1,64.7,64.7,0.0,64.7,31.0
20910,16193,3823,72,20240703,1,49.04,49.04,0.0,49.04,23.1
20911,16194,3823,44,20240715,1,37.4,37.4,7.48,29.92,19.21
20912,16195,3823,31,20250110,2,68.59,137.18,61.73,75.45,32.85
20913,16196,3823,6,20250112,1,49.68,49.68,22.36,27.32,24.41
20914,16197,3823,162,20250720,1,30.52,30.52,6.1,24.42,12.28
20915,16198,3824,103,20240829,1,149.2,149.2,0.0,149.2,53.23
20916,16199,3824,153,20241125,2,60.51,121.02,12.1,108.92,18.93
20917,16200,3824,149,20251209,1,35.8,35.8,3.58,32.22,11.09
20918,16201,3824,149,20251225,1,36.31,36.31,0.0,36.31,11.09
20919,16202,3825,73,20241004,1,45.45,45.45,0.0,45.45,24.82
20920,16203,3825,67,20241123,1,36.13,36.13,3.61,32.52,20.38
20921,16204,3825,87,20241208,2,139.97,279.94,27.99,251.95,66.82
20922,16205,3825,145,20251116,1,40.78,40.78,4.08,36.7,14.81
20923,16206,3826,180,20240126,1,89.36,89.36,0.0,89.36,17.55
20924,16207,3827,144,20240211,1,31.63,31.63,0.0,31.63,7.97
20925,16208,3827,37,20240419,1,76.54,76.54,0.0,76.54,23.69
20926,16209,3827,37,20240826,1,72.1,72.1,0.0,72.1,23.69
20927,16210,3827,170,20241122,1,46.54,46.54,4.65,41.89,11.35
20928,16211,3827,1,20241223,1,52.98,52.98,5.3,47.68,16.34
20929,16211,3827,54,20241223,1,106.09,106.09,10.61,95.48,32.71
20930,16212,3827,160,20250109,1,25.88,25.88,11.65,14.23,6.24
20931,16213,3827,5,20250311,1,54.17,54.17,0.0,54.17,16.92
20932,16214,3827,156,20250424,1,46.35,46.35,0.0,46.35,11.04
20933,16215,3827,11,20250607,1,112.41,112.41,0.0,112.41,35.86
20934,16216,3827,152,20250725,1,39.95,39.95,7.99,31.96,9.34
20935,16217,3827,59,20250929,1,99.49,99.49,0.0,99.49,33.99
20936,16217,3827,148,20250929,1,21.05,21.05,0.0,21.05,5.39
20937,16218,3827,170,20251127,1,44.98,44.98,4.5,40.48,11.35
20938,16219,3828,52,20240329,1,60.89,60.89,0.0,60.89,27.2
20939,16220,3829,174,20240601,1,37.52,37.52,0.0,37.52,11.2
20940,16221,3829,146,20241213,1,53.25,53.25,5.33,47.92,16.56
20941,16222,3829,23,20250101,1,53.18,53.18,0.0,53.18,22.18
20942,16222,3829,166,20250101,1,40.79,40.79,0.0,40.79,12.76
20943,16222,3829,151,20250101,1,35.37,35.37,0.0,35.37,11.07
20944,16223,3830,118,20240122,1,65.87,65.87,0.0,65.87,40.17
20945,16224,3830,101,20240717,2,156.03,312.06,62.41,249.65,75.59
20946,16225,3830,155,20240804,1,32.3,32.3,6.46,25.84,12.29
20947,16225,3830,35,20240804,1,35.9,35.9,7.18,28.72,18.21
20948,16226,3830,174,20250216,1,30.42,30.42,0.0,30.42,11.2
20949,16227,3830,178,20250305,1,32.56,32.56,0.0,32.56,11.59
20950,16228,3830,141,20250817,2,35.35,70.7,14.14,56.56,13.88
20951,16228,3830,111,20250817,1,68.09,68.09,13.62,54.47,40.11
20952,16229,3831,159,20240722,1,21.59,21.59,4.32,17.27,5.05
20953,16229,3831,61,20240722,1,48.21,48.21,9.64,38.57,15.04
20954,16230,3831,35,20240904,1,52.59,52.59,0.0,52.59,18.21
20955,16231,3831,159,20241108,1,21.44,21.44,0.0,21.44,5.05
20956,16232,3831,115,20241216,1,185.38,185.38,18.54,166.84,65.2
20957,16233,3831,152,20250216,1,35.83,35.83,0.0,35.83,9.34
20958,16234,3831,2,20250401,1,38.33,38.33,0.0,38.33,12.3
20959,16235,3831,177,20250516,1,74.94,74.94,0.0,74.94,17.34
20960,16235,3831,170,20250516,1,49.06,49.06,0.0,49.06,11.35
20961,16236,3831,156,20250715,1,44.76,44.76,8.95,35.81,11.04
20962,16236,3831,155,20250715,1,49.82,49.82,9.97,39.85,12.29
20963,16237,3831,153,20250918,1,72.56,72.56,0.0,72.56,18.93
20964,16237,3831,163,20250918,1,28.96,28.96,0.0,28.96,7.55
20965,16238,3831,5,20251126,1,49.4,49.4,4.94,44.46,16.92
20966,16238,3831,25,20251126,1,34.79,34.79,3.48,31.31,11.92
20967,16239,3832,81,20240825,1,217.49,217.49,0.0,217.49,76.24
20968,16239,3832,159,20240825,1,16.8,16.8,0.0,16.8,5.05
20969,16240,3832,155,20240902,1,40.05,40.05,0.0,40.05,12.29
20970,16241,3832,141,20241103,1,44.51,44.51,0.0,44.51,13.88
20971,16242,3833,9,20240815,1,61.08,61.08,12.22,48.86,19.59
20972,16243,3833,159,20240925,1,21.79,21.79,0.0,21.79,5.05
20973,16244,3833,154,20241128,2,64.68,129.36,12.94,116.42,16.82
20974,16245,3833,8,20250116,1,107.99,107.99,48.6,59.39,33.96
20975,16245,3833,23,20250116,1,70.54,70.54,31.74,38.8,22.18
20976,16245,3833,148,20250116,1,22.87,22.87,10.29,12.58,5.39
20977,16246,3833,7,20250316,1,48.47,48.47,0.0,48.47,15.79
20978,16247,3833,180,20250427,1,70.62,70.62,0.0,70.62,17.55
20979,16248,3833,172,20250616,1,36.47,36.47,0.0,36.47,9.6
20980,16249,3833,17,20250818,1,81.43,81.43,16.29,65.14,25.9
20981,16250,3833,41,20251215,1,75.73,75.73,7.57,68.16,26.16
20982,16251,3833,44,20251222,1,61.76,61.76,6.18,55.58,19.21
20983,16252,3834,32,20241027,1,87.89,87.89,0.0,87.89,34.42
20984,16253,3835,160,20241030,1,22.14,22.14,0.0,22.14,6.24
20985,16254,3836,175,20240104,1,41.74,41.74,18.78,22.96,15.94
20986,16254,3836,135,20240104,2,135.83,271.66,122.25,149.41,77.82
20987,16255,3836,145,20241010,1,39.68,39.68,0.0,39.68,14.81
20988,16256,3836,150,20241220,2,27.83,55.66,5.57,50.09,10.54
20989,16257,3836,150,20250514,1,24.9,24.9,0.0,24.9,10.54
20990,16257,3836,72,20250514,2,40.92,81.84,0.0,81.84,23.1
20991,16257,3836,27,20250514,1,69.78,69.78,0.0,69.78,39.38
20992,16258,3836,63,20250609,1,79.35,79.35,0.0,79.35,40.06
20993,16259,3836,148,20250627,1,14.34,14.34,0.0,14.34,5.39
20994,16259,3836,53,20250627,1,39.26,39.26,0.0,39.26,19.69
20995,16260,3836,33,20251129,1,57.92,57.92,17.38,40.54,30.12
20996,16260,3836,7,20251129,1,30.37,30.37,9.11,21.26,15.79
20997,16261,3837,10,20240705,1,38.46,38.46,7.69,30.77,21.43
20998,16262,3838,146,20240211,1,56.69,56.69,0.0,56.69,16.56
20999,16263,3838,58,20240726,1,25.92,25.92,0.0,25.92,10.12
21000,16264,3838,61,20240728,1,36.57,36.57,0.0,36.57,15.04
21001,16265,3838,148,20250101,1,18.42,18.42,0.0,18.42,5.39
21002,16265,3838,25,20250101,1,30.52,30.52,0.0,30.52,11.92
21003,16266,3839,64,20240522,1,79.35,79.35,0.0,79.35,39.97
21004,16267,3839,14,20240610,1,93.34,93.34,0.0,93.34,44.8
21005,16267,3839,55,20240610,1,29.01,29.01,0.0,29.01,13.92
21006,16268,3839,159,20240705,1,12.42,12.42,2.48,9.94,5.05
21007,16269,3839,68,20240813,1,40.93,40.93,8.19,32.74,21.16
21008,16270,3839,152,20241008,1,22.73,22.73,0.0,22.73,9.34
21009,16271,3839,76,20241209,1,28.37,28.37,2.84,25.53,14.33
21010,16271,3839,151,20241209,1,29.22,29.22,2.92,26.3,11.07
21011,16271,3839,18,20241209,1,77.26,77.26,7.72,69.54,39.01
21012,16272,3839,160,20250205,1,15.84,15.84,0.0,15.84,6.24
21013,16272,3839,53,20250205,1,37.48,37.48,0.0,37.48,19.69
21014,16273,3840,143,20240806,1,36.35,36.35,7.27,29.08,10.63
21015,16274,3840,148,20241102,1,18.03,18.03,0.0,18.03,5.39
21016,16275,3840,21,20241110,1,58.06,58.06,0.0,58.06,23.72
21017,16276,3841,153,20241014,1,61.26,61.26,0.0,61.26,18.93
21018,16277,3842,153,20240902,1,50.85,50.85,0.0,50.85,18.93
21019,16278,3842,160,20241029,1,14.65,14.65,0.0,14.65,6.24
21020,16279,3842,75,20241201,1,42.47,42.47,12.74,29.73,20.52
21021,16279,3842,3,20241201,1,65.94,65.94,19.78,46.16,31.85
21022,16279,3842,79,20241201,1,68.26,68.26,20.48,47.78,32.97
21023,16280,3842,56,20250711,1,32.37,32.37,6.47,25.9,17.16
21024,16280,3842,77,20250711,1,38.16,38.16,7.64,30.52,20.23
21025,16281,3842,1,20251030,1,33.55,33.55,0.0,33.55,16.34
21026,16282,3843,150,20240517,1,25.97,25.97,0.0,25.97,10.54
21027,16282,3843,55,20240517,1,25.73,25.73,0.0,25.73,13.92
21028,16283,3843,158,20240724,1,22.16,22.16,4.43,17.73,9.45
21029,16284,3843,175,20250227,1,39.04,39.04,0.0,39.04,15.94
21030,16285,3843,152,20250312,2,23.96,47.92,0.0,47.92,9.34
21031,16286,3843,17,20250409,1,53.1,53.1,0.0,53.1,25.9
21032,16287,3843,131,20250915,1,67.26,67.26,0.0,67.26,36.69
21033,16288,3843,147,20251012,1,21.54,21.54,0.0,21.54,7.87
21034,16289,3844,101,20240929,1,158.13,158.13,0.0,158.13,75.59
21035,16290,3844,163,20241129,1,20.12,20.12,6.04,14.08,7.55
21036,16290,3844,35,20241129,1,36.38,36.38,10.91,25.47,18.21
21037,16291,3844,171,20241211,1,31.95,31.95,3.2,28.75,12.12
21038,16291,3844,21,20241211,1,46.89,46.89,4.68,42.21,23.72
21039,16292,3844,32,20250321,1,71.13,71.13,0.0,71.13,34.42
21040,16293,3844,27,20250706,1,82.03,82.03,16.41,65.62,39.38
21041,16293,3844,145,20250706,1,41.13,41.13,8.23,32.9,14.81
21042,16293,3844,62,20250706,1,84.49,84.49,16.89,67.6,40.56
21043,16294,3844,137,20250820,1,110.43,110.43,22.09,88.34,70.8
21044,16295,3845,40,20240625,1,117.24,117.24,0.0,117.24,35.2
21045,16296,3846,28,20240302,1,95.14,95.14,0.0,95.14,30.62
21046,16296,3846,132,20240302,1,81.35,81.35,0.0,81.35,29.46
21047,16297,3846,8,20240502,1,108.67,108.67,0.0,108.67,33.96
21048,16298,3846,160,20240625,1,23.04,23.04,0.0,23.04,6.24
21049,16299,3846,9,20240827,1,63.38,63.38,0.0,63.38,19.59
21050,16300,3846,150,20241010,1,39.58,39.58,0.0,39.58,10.54
21051,16301,3846,23,20241124,1,72.08,72.08,7.21,64.87,22.18
21052,16302,3846,169,20250202,1,56.8,56.8,0.0,56.8,15.08
21053,16303,3846,143,20250411,1,45.57,45.57,0.0,45.57,10.63
21054,16303,3846,42,20250411,1,80.87,80.87,0.0,80.87,25.15
21055,16304,3846,160,20250803,2,23.21,46.42,9.28,37.14,6.24
21056,16304,3846,167,20250803,2,72.09,144.18,28.84,115.34,19.38
21057,16305,3846,162,20250920,1,51.99,51.99,0.0,51.99,12.28
21058,16306,3846,147,20251101,1,30.13,30.13,0.0,30.13,7.87
21059,16307,3846,12,20251123,2,79.28,158.56,15.86,142.7,28.21
21060,16307,3846,176,20251123,1,71.99,71.99,7.2,64.79,19.21
21061,16308,3847,158,20240618,1,39.4,39.4,0.0,39.4,9.45
21062,16309,3848,17,20240406,1,61.75,61.75,0.0,61.75,25.9
21063,16310,3849,73,20240712,1,47.2,47.2,9.44,37.76,24.82
21064,16311,3850,116,20240710,1,143.9,143.9,28.78,115.12,60.26
21065,16311,3850,157,20240710,1,38.06,38.06,7.61,30.45,10.63
21066,16312,3851,149,20241126,1,45.39,45.39,4.54,40.85,11.09
21067,16313,3852,112,20240118,1,156.36,156.36,70.36,86.0,70.0
21068,16314,3853,161,20240223,1,56.57,56.57,0.0,56.57,17.54
21069,16315,3854,11,20240314,1,70.27,70.27,0.0,70.27,35.86
21070,16316,3854,14,20240922,1,91.37,91.37,0.0,91.37,44.8
21071,16317,3854,148,20250207,1,13.67,13.67,0.0,13.67,5.39
21072,16318,3854,25,20250217,1,24.73,24.73,0.0,24.73,11.92
21073,16319,3854,13,20250927,1,74.23,74.23,0.0,74.23,41.44
21074,16320,3854,102,20251012,1,87.28,87.28,0.0,87.28,43.59
21075,16321,3854,122,20251208,1,67.63,67.63,6.76,60.87,40.03
21076,16322,3855,164,20241219,1,50.09,50.09,5.01,45.08,17.71
21077,16323,3856,157,20240108,1,25.26,25.26,11.37,13.89,10.63
21078,16324,3857,160,20240506,1,19.88,19.88,0.0,19.88,6.24
21079,16325,3858,2,20240325,1,34.21,34.21,0.0,34.21,12.3
21080,16326,3858,160,20240513,2,23.78,47.56,0.0,47.56,6.24
21081,16327,3858,145,20240713,2,58.3,116.6,23.32,93.28,14.81
21082,16327,3858,19,20240713,1,39.96,39.96,7.99,31.97,13.54
21083,16328,3858,38,20241112,1,78.47,78.47,0.0,78.47,27.71
21084,16328,3858,44,20241112,1,54.41,54.41,0.0,54.41,19.21
21085,16329,3858,142,20241128,1,34.41,34.41,3.44,30.97,8.1
21086,16330,3858,149,20241220,1,47.75,47.75,4.78,42.97,11.09
21087,16331,3858,147,20250112,1,30.62,30.62,13.78,16.84,7.87
21088,16331,3858,141,20250112,1,54.0,54.0,24.3,29.7,13.88
21089,16332,3858,74,20250309,1,132.38,132.38,0.0,132.38,42.26
21090,16333,3858,170,20250506,1,42.94,42.94,0.0,42.94,11.35
21091,16334,3858,148,20250616,1,21.49,21.49,0.0,21.49,5.39
21092,16335,3858,155,20250727,1,45.84,45.84,0.0,45.84,12.29
21093,16335,3858,22,20250727,1,129.56,129.56,0.0,129.56,46.3
21094,16335,3858,44,20250727,1,53.76,53.76,0.0,53.76,19.21
21095,16336,3858,58,20250929,1,32.37,32.37,0.0,32.37,10.12
21096,16336,3858,166,20250929,1,54.43,54.43,0.0,54.43,12.76
21097,16337,3858,45,20251111,2,97.79,195.58,0.0,195.58,32.7
21098,16338,3859,71,20241129,2,55.72,111.44,33.43,78.01,21.75
21099,16339,3860,10,20241107,1,59.21,59.21,0.0,59.21,21.43
21100,16340,3861,6,20240823,1,67.63,67.63,0.0,67.63,24.41
21101,16341,3862,3,20240219,1,102.9,102.9,0.0,102.9,31.85
21102,16342,3862,145,20240424,1,57.81,57.81,0.0,57.81,14.81
21103,16343,3862,156,20240630,1,46.59,46.59,0.0,46.59,11.04
21104,16344,3862,159,20240908,1,18.74,18.74,0.0,18.74,5.05
21105,16345,3862,22,20241020,1,136.52,136.52,0.0,136.52,46.3
21106,16346,3862,153,20241215,1,73.37,73.37,7.34,66.03,18.93
21107,16347,3862,174,20250202,1,41.34,41.34,0.0,41.34,11.2
21108,16348,3862,12,20250322,1,77.83,77.83,0.0,77.83,28.21
21109,16349,3862,26,20250531,1,122.75,122.75,0.0,122.75,43.51
21110,16350,3862,172,20250721,1,37.24,37.24,7.45,29.79,9.6
21111,16351,3862,152,20250923,1,34.9,34.9,0.0,34.9,9.34
21112,16352,3862,157,20251112,2,42.02,84.04,0.0,84.04,10.63
21113,16352,3862,23,20251112,1,65.79,65.79,0.0,65.79,22.18
21114,16353,3862,12,20251229,2,85.25,170.5,0.0,170.5,28.21
21115,16354,3863,149,20241218,1,36.89,36.89,3.69,33.2,11.09
21116,16355,3864,1,20240425,1,31.22,31.22,0.0,31.22,16.34
21117,16355,3864,174,20240425,1,28.54,28.54,0.0,28.54,11.2
21118,16356,3864,71,20241020,1,41.73,41.73,0.0,41.73,21.75
21119,16356,3864,151,20241020,1,28.31,28.31,0.0,28.31,11.07
21120,16357,3864,166,20241212,1,35.4,35.4,3.54,31.86,12.76
21121,16357,3864,38,20241212,1,57.65,57.65,5.77,51.88,27.71
21122,16357,3864,121,20241212,1,137.82,137.82,13.78,124.04,74.52
21123,16358,3864,19,20250305,1,26.15,26.15,0.0,26.15,13.54
21124,16359,3864,178,20250309,1,32.53,32.53,0.0,32.53,11.59
21125,16360,3865,180,20241113,1,61.83,61.83,0.0,61.83,17.55
21126,16361,3866,53,20240821,1,66.92,66.92,13.38,53.54,19.69
21127,16362,3866,163,20241025,1,38.67,38.67,0.0,38.67,7.55
21128,16362,3866,71,20241025,1,83.52,83.52,0.0,83.52,21.75
21129,16363,3866,144,20241125,1,36.49,36.49,3.65,32.84,7.97
21130,16363,3866,45,20241125,2,112.26,224.52,22.45,202.07,32.7
21131,16364,3866,130,20241209,2,178.7,357.4,35.74,321.66,59.22
21132,16365,3866,174,20250111,1,58.23,58.23,26.2,32.03,11.2
21133,16366,3866,65,20250210,1,157.33,157.33,0.0,157.33,39.38
21134,16367,3866,11,20250327,1,133.82,133.82,0.0,133.82,35.86
21135,16367,3866,7,20250327,1,58.92,58.92,0.0,58.92,15.79
21136,16368,3866,42,20250423,2,99.92,199.84,0.0,199.84,25.15
21137,16369,3866,147,20250712,1,37.94,37.94,7.59,30.35,7.87
21138,16369,3866,57,20250712,2,67.02,134.04,26.81,107.23,18.54
21139,16370,3866,70,20250824,1,60.54,60.54,0.0,60.54,16.07
21140,16371,3866,70,20250927,2,56.88,113.76,0.0,113.76,16.07
21141,16372,3866,39,20251111,1,155.65,155.65,0.0,155.65,43.38
21142,16373,3866,174,20251213,1,51.87,51.87,5.19,46.68,11.2
21143,16374,3866,73,20251221,1,87.38,87.38,8.74,78.64,24.82
21144,16375,3867,163,20241224,1,36.9,36.9,3.69,33.21,7.55
21145,16375,3867,51,20241224,1,114.01,114.01,11.4,102.61,31.12
21146,16376,3868,37,20250104,1,85.59,85.59,38.52,47.07,23.69
21147,16377,3868,7,20250217,1,53.32,53.32,0.0,53.32,15.79
21148,16378,3868,157,20250326,1,50.75,50.75,0.0,50.75,10.63
21149,16379,3868,168,20250423,1,80.8,80.8,0.0,80.8,16.98
21150,16380,3868,4,20250602,1,75.99,75.99,0.0,75.99,21.44
21151,16380,3868,5,20250602,1,59.98,59.98,0.0,59.98,16.92
21152,16381,3868,140,20250711,1,182.63,182.63,36.53,146.1,57.71
21153,16382,3868,56,20250813,1,68.26,68.26,13.65,54.61,17.16
21154,16383,3868,153,20250909,1,88.9,88.9,0.0,88.9,18.93
21155,16384,3868,40,20251009,1,129.96,129.96,0.0,129.96,35.2
21156,16385,3869,52,20240312,1,68.36,68.36,0.0,68.36,27.2
21157,16386,3869,169,20241103,1,48.17,48.17,0.0,48.17,15.08
21158,16387,3869,147,20250802,1,25.1,25.1,5.02,20.08,7.87
21159,16388,3869,159,20251122,1,17.34,17.34,1.73,15.61,5.05
21160,16388,3869,175,20251122,1,54.75,54.75,5.48,49.27,15.94
21161,16389,3870,25,20241010,1,47.24,47.24,0.0,47.24,11.92
21162,16390,3870,72,20241108,1,76.74,76.74,0.0,76.74,23.1
21163,16391,3870,147,20241211,1,34.9,34.9,3.49,31.41,7.87
21164,16392,3870,6,20250113,1,87.88,87.88,39.55,48.33,24.41
21165,16392,3870,159,20250113,1,24.23,24.23,10.9,13.33,5.05
21166,16392,3870,173,20250113,2,73.87,147.74,66.48,81.26,15.39
21167,16393,3870,174,20250220,1,56.2,56.2,0.0,56.2,11.2
21168,16394,3870,5,20250329,1,56.68,56.68,0.0,56.68,16.92
21169,16394,3870,142,20250329,1,36.17,36.17,0.0,36.17,8.1
21170,16395,3870,11,20250423,1,141.85,141.85,0.0,141.85,35.86
21171,16395,3870,124,20250423,1,112.6,112.6,0.0,112.6,32.03
21172,16396,3870,158,20250602,1,49.47,49.47,0.0,49.47,9.45
21173,16397,3870,76,20250630,1,52.19,52.19,0.0,52.19,14.33
21174,16397,3870,90,20250630,1,207.91,207.91,0.0,207.91,49.94
21175,16398,3870,66,20250912,1,147.85,147.85,0.0,147.85,39.65
21176,16399,3870,48,20251215,2,101.9,203.8,20.38,183.42,31.06
21177,16399,3870,142,20251215,1,35.42,35.42,3.54,31.88,8.1
21178,16399,3870,148,20251215,1,23.6,23.6,2.36,21.24,5.39
21179,16400,3871,161,20240309,1,61.0,61.0,0.0,61.0,17.54
21180,16401,3872,161,20240302,1,43.01,43.01,0.0,43.01,17.54
21181,16402,3872,44,20240719,1,40.75,40.75,8.15,32.6,19.21
21182,16402,3872,63,20240719,1,84.96,84.96,16.99,67.97,40.06
21183,16403,3872,58,20240830,1,20.3,20.3,0.0,20.3,10.12
21184,16403,3872,44,20240830,1,38.53,38.53,0.0,38.53,19.21
21185,16404,3872,51,20241122,1,59.2,59.2,5.92,53.28,31.12
21186,16404,3872,178,20241122,1,29.41,29.41,2.94,26.47,11.59
21187,16405,3872,131,20241206,1,68.05,68.05,6.8,61.25,36.69
