return_key,order_key,order_line_key,customer_key,product_key,return_date_key,return_reason_key,return_quantity,return_amount,restocking_fee,refund_completed_flag
2627,11946,15399,2677,145,20251113,4,1,56.92,5.69,True
2628,11947,15401,2677,162,20251206,3,1,42.36,0.0,True
2629,11947,15402,2677,24,20251123,1,1,80.35,0.0,True
2630,11949,15407,2678,25,20250124,4,1,17.35,1.74,True
2631,11952,15412,2681,46,20241218,1,1,87.85,0.0,True
2632,11957,15418,2683,82,20251013,1,1,165.15,0.0,True
2633,11958,15419,2683,6,20251203,1,1,69.86,0.0,True
2634,11968,15431,2688,19,20240216,1,1,51.48,0.0,True
2635,11977,15441,2688,34,20241230,1,1,130.07,0.0,True
2636,11982,15449,2688,122,20250629,2,1,135.21,0.0,True
2637,11983,15451,2688,100,20250827,4,1,292.66,29.27,True
2638,12003,15477,2691,92,20250507,2,1,374.49,0.0,True
2639,12007,15482,2691,10,20250831,1,1,84.43,0.0,True
2640,12011,15489,2692,75,20240917,2,2,89.6,0.0,True
2641,12030,15510,2696,128,20251214,1,1,49.39,0.0,True
2642,12032,15515,2697,103,20240815,2,1,154.36,0.0,True
2643,12039,15525,2701,5,20240908,1,1,47.56,0.0,True
2644,12045,15532,2701,25,20250731,1,1,30.31,0.0,True
2645,12046,15533,2702,30,20241208,5,2,129.55,0.0,True
2646,12047,15534,2702,68,20250819,1,1,41.23,0.0,True
2647,12057,15548,2706,72,20240927,1,1,86.42,0.0,True
2648,12059,15550,2706,9,20241220,1,1,61.72,0.0,True
2649,12066,15558,2706,50,20250822,1,1,100.86,0.0,True
2650,12070,15563,2708,4,20241123,1,1,61.43,0.0,True
2651,12077,15571,2709,33,20240527,2,1,60.48,0.0,True
2652,12079,15573,2709,160,20250328,3,1,17.54,0.0,True
2653,12082,15576,2711,148,20240530,2,1,20.46,0.0,True
2654,12084,15578,2711,19,20241114,4,1,40.45,4.05,True
2655,12085,15581,2711,2,20241117,6,1,37.52,0.0,True
2656,12088,15584,2711,23,20250516,3,1,62.89,0.0,True
2657,12089,15585,2711,43,20250713,4,2,190.0,19.0,True
2658,12094,15594,2713,61,20241205,1,1,31.3,0.0,True
2659,12099,15600,2717,26,20240722,1,1,64.17,0.0,True
2660,12104,15606,2717,117,20250825,1,1,86.79,0.0,True
2661,12105,15607,2717,11,20251104,2,1,74.31,0.0,True
2662,12106,15608,2718,149,20241208,3,1,25.7,0.0,True
2663,12112,15614,2720,7,20240523,1,1,37.44,0.0,True
2664,12127,15635,2726,166,20240302,4,1,51.97,5.2,True
2665,12129,15638,2728,29,20250126,1,1,49.87,0.0,True
2666,12133,15643,2729,119,20250521,1,1,90.76,0.0,True
2667,12134,15644,2729,5,20251009,4,1,39.98,4.0,True
2668,12136,15646,2729,136,20251218,1,1,46.09,0.0,True
2669,12138,15648,2730,160,20240807,4,1,31.31,3.13,True
2670,12156,15671,2732,37,20240920,5,1,48.1,0.0,True
2671,12158,15673,2732,169,20251216,5,1,33.71,0.0,True
2672,12160,15677,2733,58,20240917,1,1,22.82,0.0,True
2673,12161,15679,2734,110,20240805,2,1,218.07,0.0,True
2674,12168,15689,2737,163,20250428,3,1,28.01,0.0,False
2675,12180,15704,2742,173,20240907,3,1,51.4,0.0,True
2676,12182,15706,2742,152,20251127,4,1,31.7,3.17,True
2677,12185,15710,2743,174,20251205,4,1,33.33,3.33,True
2678,12191,15716,2748,2,20250101,3,1,31.79,0.0,False
2679,12194,15719,2748,19,20251105,3,1,37.3,0.0,True
2680,12213,15742,2749,3,20250906,4,1,83.39,8.34,True
2681,12240,15775,2758,34,20240603,4,1,84.56,8.46,True
2682,12241,15776,2759,116,20240302,3,1,147.82,0.0,True
2683,12241,15777,2759,93,20240228,3,1,244.9,0.0,True
2684,12245,15781,2760,5,20250401,6,1,48.33,0.0,True
2685,12246,15783,2760,27,20250504,3,1,123.71,0.0,True
2686,12247,15785,2760,4,20250628,4,1,63.84,6.38,True
2687,12251,15789,2761,165,20240912,4,1,45.32,4.53,True
2688,12258,15796,2765,25,20240201,3,1,31.4,0.0,True
2689,12266,15804,2772,170,20240530,4,1,29.66,2.97,True
2690,12266,15805,2772,125,20240527,4,1,101.72,10.17,True
2691,12268,15807,2773,33,20250205,1,1,42.81,0.0,True
2692,12271,15810,2773,35,20250921,1,1,43.44,0.0,True
2693,12272,15811,2773,86,20251124,3,1,132.29,0.0,True
2694,12276,15815,2774,62,20250319,1,1,126.4,0.0,True
2695,12278,15817,2774,148,20250722,4,1,18.55,1.86,True
2696,12284,15826,2775,13,20241012,4,1,122.85,12.29,True
2697,12287,15831,2775,163,20250417,6,1,31.03,0.0,True
2698,12296,15842,2776,170,20250616,4,1,43.93,4.39,True
2699,12299,15845,2776,20,20251114,1,1,130.08,0.0,True
2700,12315,15868,2781,28,20240417,1,1,70.08,0.0,True
2701,12315,15869,2781,19,20240414,5,1,30.98,0.0,True
2702,12317,15871,2781,120,20241108,1,1,101.86,0.0,True
2703,12319,15874,2781,42,20250120,5,1,35.9,0.0,True
2704,12324,15880,2782,6,20240509,4,2,140.66,14.07,True
2705,12330,15887,2782,25,20250327,4,1,38.54,3.85,True
2706,12332,15889,2783,173,20240203,2,1,35.99,0.0,True
2707,12334,15892,2785,119,20240323,2,1,86.66,0.0,True
2708,12336,15895,2787,56,20240821,1,1,33.28,0.0,False
2709,12343,15906,2789,40,20250816,3,2,117.39,0.0,True
2710,12346,15911,2789,170,20251219,3,1,27.75,0.0,True
2711,12351,15919,2791,7,20250213,4,1,48.59,4.86,True
2712,12352,15920,2791,17,20250403,2,1,83.52,0.0,True
2713,12353,15923,2791,61,20250522,4,1,48.1,4.81,True
2714,12355,15925,2791,35,20250827,1,1,43.82,0.0,True
2715,12366,15938,2795,40,20251128,1,1,88.44,0.0,True
2716,12368,15940,2796,162,20240823,3,1,24.03,0.0,True
2717,12370,15943,2798,74,20241019,2,1,107.27,0.0,True
2718,12372,15945,2799,149,20241120,2,1,38.73,0.0,True
2719,12380,15957,2800,55,20250307,1,2,88.48,0.0,True
2720,12380,15958,2800,19,20250310,3,1,43.01,0.0,True
2721,12381,15960,2800,3,20250429,1,1,95.11,0.0,True
2722,12383,15962,2800,11,20250814,1,1,103.73,0.0,False
2723,12387,15967,2801,19,20250115,2,1,13.73,0.0,True
2724,12389,15970,2801,75,20250506,1,1,35.92,0.0,True
2725,12393,15974,2802,56,20240813,6,1,27.7,0.0,True
2726,12400,15982,2803,55,20250619,1,1,45.21,0.0,True
2727,12414,15999,2810,53,20241215,3,1,31.49,0.0,True
2728,12414,16000,2810,84,20241220,3,1,87.25,0.0,True
2729,12418,16004,2811,1,20241101,1,1,50.82,0.0,True
2730,12420,16006,2811,7,20250213,4,1,49.51,4.95,True
2731,12425,16013,2811,11,20251122,1,1,113.31,0.0,True
2732,12426,16014,2812,16,20250102,3,1,102.12,0.0,True
2733,12433,16021,2813,115,20240221,1,1,116.55,0.0,True
2734,12440,16030,2816,54,20241219,3,1,58.53,0.0,True
2735,12441,16031,2816,49,20250327,1,1,69.78,0.0,True
2736,12442,16034,2816,158,20250401,4,1,26.13,2.61,True
2737,12443,16035,2817,13,20241228,1,1,84.15,0.0,True
2738,12444,16036,2817,7,20250301,6,1,38.94,0.0,True
2739,12445,16037,2817,155,20250426,4,1,44.14,4.41,False
2740,12447,16039,2817,131,20251116,4,1,83.31,8.33,True
2741,12451,16045,2818,1,20250106,4,1,60.44,6.04,True
2742,12466,16060,2820,23,20241105,4,1,44.91,4.49,True
2743,12466,16061,2820,139,20241103,1,1,85.56,0.0,True
2744,12469,16064,2823,8,20241203,1,1,69.2,0.0,True
2745,12471,16068,2823,109,20250316,4,1,92.15,9.22,True
2746,12473,16071,2823,1,20251204,1,1,29.85,0.0,True
2747,12480,16081,2830,50,20241227,1,1,81.7,0.0,True
2748,12496,16103,2835,13,20241125,6,1,129.57,0.0,True
2749,12501,16108,2835,174,20250724,3,1,37.33,0.0,True
2750,12503,16111,2835,23,20251103,4,1,68.16,6.82,True
2751,12508,16118,2837,163,20241114,3,1,39.1,0.0,False
2752,12521,16136,2838,159,20240126,3,2,28.08,0.0,True
2753,12550,16173,2841,25,20241114,2,1,38.27,0.0,True
2754,12551,16174,2842,167,20240216,4,1,68.32,6.83,True
2755,12553,16176,2844,61,20240404,2,1,28.41,0.0,True
2756,12557,16182,2844,108,20250726,2,1,74.52,0.0,True
2757,12569,16199,2845,132,20241231,4,1,83.13,8.31,True
2758,12574,16205,2845,72,20250704,1,1,83.41,0.0,True
2759,12576,16208,2845,48,20251124,1,1,110.61,0.0,True
2760,12579,16212,2846,9,20240307,2,1,41.61,0.0,True
2761,12589,16227,2848,56,20241203,4,1,38.44,3.84,True
2762,12596,16235,2852,2,20240118,1,1,15.52,0.0,True
2763,12602,16242,2853,68,20250704,1,1,62.13,0.0,True
2764,12605,16245,2854,157,20241204,4,1,38.75,3.88,True
2765,12606,16246,2854,71,20250202,3,1,65.72,0.0,True
2766,12608,16249,2854,32,20250506,6,1,101.93,0.0,True
2767,12613,16254,2857,16,20241030,1,1,97.72,0.0,True
2768,12618,16260,2858,159,20240718,4,1,20.7,2.07,True
2769,12637,16284,2860,166,20250129,3,1,30.02,0.0,True
2770,12645,16294,2862,57,20240621,5,2,71.3,0.0,True
2771,12646,16295,2862,75,20241117,3,1,36.89,0.0,True
2772,12650,16299,2862,8,20251130,4,1,62.99,6.3,True
2773,12654,16303,2864,127,20241230,1,1,111.93,0.0,True
2774,12662,16313,2864,163,20251019,3,1,34.07,0.0,True
2775,12671,16325,2867,175,20240710,4,1,63.71,6.37,True
2776,12672,16327,2867,22,20240828,2,1,117.7,0.0,True
2777,12678,16334,2867,146,20250609,3,1,68.12,0.0,True
2778,12680,16336,2867,157,20251013,3,1,44.29,0.0,True
2779,12680,16337,2867,21,20251011,3,1,74.15,0.0,True
2780,12688,16346,2873,24,20250110,1,1,84.73,0.0,True
2781,12690,16348,2873,41,20250501,1,1,71.5,0.0,True
2782,12691,16349,2873,111,20250703,1,1,88.83,0.0,True
2783,12698,16360,2876,163,20240912,3,1,25.4,0.0,True
2784,12701,16365,2878,157,20250101,5,1,28.15,0.0,True
2785,12711,16378,2883,38,20241124,3,1,88.97,0.0,True
2786,12713,16380,2883,9,20250419,3,1,59.51,0.0,True
2787,12715,16382,2883,31,20250805,3,1,75.22,0.0,True
2788,12719,16388,2886,21,20241203,1,1,70.13,0.0,True
2789,12722,16391,2887,118,20240719,3,1,69.38,0.0,True
2790,12723,16393,2887,75,20241015,1,1,51.62,0.0,True
2791,12725,16395,2887,124,20250301,4,1,77.04,7.7,True
2792,12725,16396,2887,130,20250307,1,1,142.47,0.0,True
2793,12726,16398,2887,2,20250502,1,1,30.09,0.0,True
2794,12727,16399,2887,5,20250628,2,1,38.52,0.0,True
2795,12728,16400,2887,76,20250822,1,1,28.69,0.0,True
2796,12734,16410,2890,133,20240207,1,1,76.24,0.0,True
2797,12736,16412,2890,129,20240730,3,1,121.03,0.0,True
2798,12737,16413,2890,6,20240924,3,2,133.3,0.0,True
2799,12737,16414,2890,37,20240917,5,2,129.34,0.0,True
2800,12738,16415,2890,116,20241119,1,1,123.35,0.0,True
2801,12747,16429,2893,103,20251219,3,1,134.69,0.0,True
2802,12749,16433,2894,16,20240731,4,1,65.09,6.51,True
2803,12752,16437,2894,35,20250320,1,2,77.12,0.0,True
2804,12754,16439,2894,86,20251202,1,1,100.81,0.0,True
2805,12757,16445,2897,72,20240707,4,1,88.8,8.88,True
2806,12758,16446,2897,144,20240827,4,1,30.75,3.08,True
2807,12771,16466,2897,151,20251217,4,1,51.27,5.13,False
2808,12773,16469,2898,162,20240608,3,1,40.3,0.0,True
2809,12774,16471,2898,136,20240829,1,1,52.73,0.0,True
2810,12775,16473,2898,34,20241019,3,1,93.76,0.0,True
2811,12776,16474,2898,62,20250107,2,1,110.34,0.0,True
2812,12777,16475,2898,131,20250411,2,1,76.41,0.0,True
2813,12779,16477,2898,62,20251028,4,1,111.18,11.12,True
2814,12780,16478,2898,2,20251208,4,1,26.04,2.6,True
2815,12787,16488,2905,71,20240822,2,1,48.17,0.0,True
2816,12794,16496,2912,134,20240904,1,1,124.72,0.0,True
2817,12802,16507,2916,159,20240923,4,2,33.68,3.37,True
2818,12803,16508,2916,5,20241216,1,1,39.81,0.0,True
2819,12805,16510,2916,117,20250506,1,1,138.5,0.0,True
2820,12807,16512,2916,25,20250930,1,1,26.91,0.0,True
2821,12807,16513,2916,23,20250922,1,1,50.09,0.0,True
2822,12808,16514,2917,155,20240422,5,1,42.28,0.0,True
2823,12818,16527,2919,28,20250801,6,1,51.54,0.0,True
2824,12819,16528,2919,148,20251112,1,1,12.99,0.0,True
2825,12829,16541,2923,7,20250303,1,1,48.08,0.0,True
2826,12853,16568,2927,143,20250128,6,1,43.67,0.0,True
2827,12854,16569,2927,32,20250324,3,1,98.72,0.0,True
2828,12858,16574,2927,8,20250911,4,1,103.39,10.34,True
2829,12859,16577,2928,168,20241105,4,1,68.66,6.87,True
2830,12860,16578,2929,14,20240330,6,2,207.86,0.0,True
2831,12861,16581,2930,151,20240610,4,1,40.24,4.02,True
2832,12864,16584,2932,71,20240722,3,1,35.48,0.0,True
2833,12866,16588,2932,118,20241129,4,1,66.72,6.67,True
2834,12879,16603,2938,12,20240408,1,1,78.43,0.0,True
2835,12883,16607,2939,75,20240905,2,1,52.8,0.0,True
2836,12884,16610,2939,34,20241209,5,1,70.76,0.0,True
2837,12885,16612,2939,53,20250202,1,1,44.8,0.0,True
2838,12890,16617,2939,115,20251219,1,1,143.34,0.0,True
2839,12892,16619,2941,19,20240328,5,1,32.39,0.0,True
2840,12892,16620,2941,27,20240327,4,2,188.5,18.85,True
2841,12895,16624,2941,127,20241118,1,1,92.9,0.0,True
2842,12896,16625,2941,17,20241216,2,1,58.41,0.0,False
2843,12896,16627,2941,116,20241225,2,2,241.63,0.0,True
2844,12898,16630,2941,16,20250504,1,1,100.74,0.0,True
2845,12899,16631,2941,67,20251001,4,1,53.51,5.35,True
2846,12900,16633,2941,4,20251123,4,1,56.23,5.62,True
2847,12901,16634,2942,77,20240419,1,1,38.41,0.0,True
2848,12907,16641,2945,176,20241208,5,1,55.19,0.0,True
2849,12909,16644,2945,166,20250312,4,1,49.46,4.95,True
2850,12910,16645,2945,39,20250428,1,1,125.43,0.0,True
2851,12916,16654,2946,30,20250307,4,1,81.73,8.17,True
2852,12922,16661,2947,2,20240620,1,1,33.05,0.0,True
2853,12924,16663,2947,25,20241126,5,1,30.12,0.0,True
2854,12926,16665,2947,10,20250501,1,1,54.18,0.0,True
2855,12929,16668,2947,31,20251218,3,1,68.71,0.0,False
2856,12930,16669,2948,103,20240423,3,1,146.56,0.0,True
2857,12932,16671,2949,80,20250212,4,2,142.74,14.27,True
2858,12932,16672,2949,106,20250206,2,2,517.44,0.0,True
2859,12933,16673,2949,28,20250414,1,1,79.94,0.0,True
2860,12939,16679,2951,44,20240629,5,1,55.58,0.0,True
2861,12947,16689,2952,109,20250118,4,1,54.83,5.48,True
2862,12949,16691,2952,1,20250623,1,1,44.84,0.0,True
2863,12952,16694,2953,25,20240820,3,1,26.12,0.0,True
2864,12964,16709,2958,36,20251026,3,1,83.24,0.0,True
2865,12977,16724,2963,38,20241120,3,1,75.61,0.0,True
2866,12980,16729,2963,124,20251016,1,1,75.77,0.0,True
2867,12980,16730,2963,2,20251027,1,1,32.73,0.0,True
2868,12984,16735,2964,33,20241231,6,1,67.85,0.0,True
2869,12987,16739,2964,41,20250730,1,1,48.69,0.0,True
2870,12988,16740,2964,152,20251026,3,1,34.06,0.0,True
2871,12992,16746,2966,168,20241109,3,1,52.26,0.0,True
2872,12994,16749,2966,25,20250309,1,1,29.57,0.0,True
2873,12996,16751,2966,122,20250721,1,1,69.2,0.0,True
2874,12997,16752,2966,139,20250928,1,1,112.88,0.0,True
2875,12998,16753,2967,122,20240607,4,1,93.39,9.34,True
2876,12999,16754,2967,31,20240817,1,1,59.59,0.0,True
2877,13004,16760,2967,123,20250724,4,1,123.38,12.34,True
2878,13004,16761,2967,19,20250719,1,1,29.22,0.0,True
2879,13011,16770,2968,159,20240716,3,1,25.62,0.0,True
2880,13015,16776,2968,139,20241207,1,1,123.96,0.0,True
2881,13019,16781,2968,167,20250504,2,1,84.63,0.0,True
2882,13027,16793,2969,76,20241209,2,1,25.48,0.0,True
2883,13033,16799,2971,134,20250502,1,1,119.38,0.0,True
2884,13040,16807,2974,113,20240629,4,1,149.68,14.97,True
2885,13042,16810,2974,113,20241030,1,1,145.67,0.0,True
2886,13043,16811,2974,40,20241221,1,1,84.41,0.0,True
2887,13046,16814,2974,118,20251123,3,2,151.42,0.0,True
2888,13050,16818,2978,41,20240608,1,1,61.66,0.0,True
2889,13051,16819,2978,80,20240822,4,1,55.07,5.51,True
2890,13052,16820,2978,24,20241031,4,1,78.47,7.85,True
2891,13053,16821,2978,25,20250403,1,1,31.87,0.0,True
2892,13063,16834,2984,112,20240118,1,1,78.3,0.0,True
2893,13102,16881,2990,146,20250302,4,1,62.54,6.25,True
2894,13118,16904,2991,139,20251202,1,1,162.65,0.0,True
2895,13123,16911,2992,74,20240717,2,1,63.46,0.0,True
2896,13126,16914,2992,9,20250605,4,1,40.37,4.04,True
2897,13131,16919,2994,13,20240724,2,1,112.45,0.0,True
2898,13134,16922,2994,125,20250205,1,1,136.71,0.0,True
2899,13134,16923,2994,138,20250206,6,1,159.82,0.0,True
2900,13134,16924,2994,17,20250205,1,1,68.19,0.0,True
2901,13135,16925,2994,116,20250415,1,1,133.71,0.0,True
2902,13136,16926,2994,122,20250527,1,1,88.19,0.0,True
2903,13138,16929,2994,152,20251113,4,1,28.05,2.81,True
2904,13163,16960,3001,146,20240627,2,1,49.78,0.0,True
2905,13165,16963,3003,9,20240328,1,1,55.55,0.0,True
2906,13165,16964,3003,24,20240328,4,1,88.05,8.81,True
2907,13165,16965,3003,51,20240405,5,1,88.25,0.0,True
2908,13181,16988,3009,119,20240920,2,1,97.23,0.0,True
2909,13182,16989,3009,45,20241107,1,1,74.74,0.0,False
2910,13182,16990,3009,10,20241113,1,1,48.98,0.0,True
2911,13186,16995,3009,70,20251215,1,1,36.82,0.0,True
2912,13209,17025,3013,65,20241204,1,1,93.86,0.0,True
2913,13211,17027,3015,41,20240422,1,1,62.0,0.0,True
2914,13212,17030,3016,41,20241203,1,1,65.34,0.0,True
2915,13215,17033,3016,73,20250805,1,1,59.23,0.0,True
2916,13218,17036,3016,9,20251230,3,1,53.03,0.0,False
2917,13233,17052,3020,26,20241111,4,1,147.28,14.73,True
2918,13236,17056,3020,113,20250214,6,1,214.1,0.0,True
2919,13238,17058,3020,5,20250515,3,1,59.36,0.0,True
2920,13244,17064,3023,152,20240430,1,2,68.54,0.0,True
2921,13249,17070,3025,159,20240823,3,1,16.14,0.0,True
2922,13250,17071,3025,41,20240929,1,2,157.34,0.0,True
2923,13260,17082,3026,171,20241130,3,1,46.73,0.0,True
2924,13263,17087,3026,17,20250521,1,1,72.92,0.0,True
2925,13267,17091,3027,151,20241018,3,1,44.2,0.0,True
2926,13269,17093,3027,4,20250123,4,1,34.8,3.48,True
2927,13270,17094,3027,104,20250405,1,1,215.59,0.0,True
2928,13271,17096,3027,2,20250520,1,2,73.26,0.0,True
2929,13275,17100,3031,139,20250108,1,1,76.85,0.0,True
2930,13277,17102,3031,126,20250129,1,1,82.15,0.0,True
2931,13282,17107,3032,10,20251028,4,1,39.36,3.94,True
2932,13285,17112,3033,7,20250228,1,1,48.72,0.0,True
2933,13286,17114,3033,150,20250503,4,1,41.9,4.19,True
2934,13306,17139,3040,141,20240428,3,1,35.93,0.0,True
2935,13311,17145,3040,4,20250323,1,2,88.28,0.0,True
2936,13322,17160,3043,155,20250531,4,1,52.02,5.2,True
2937,13332,17172,3044,171,20241016,4,1,62.39,6.24,True
2938,13343,17186,3044,144,20251106,3,1,38.03,0.0,True
2939,13346,17189,3045,1,20241005,6,1,45.81,0.0,True
2940,13349,17193,3047,142,20250309,3,1,31.88,0.0,True
2941,13353,17197,3047,179,20250917,2,1,80.39,0.0,True
2942,13386,17233,3057,26,20240401,3,1,81.36,0.0,True
2943,13388,17236,3057,180,20241204,2,1,42.34,0.0,True
2944,13396,17244,3059,58,20240527,1,1,18.9,0.0,True
2945,13398,17247,3060,61,20241212,1,1,27.57,0.0,True
2946,13398,17248,3060,163,20241204,4,1,18.46,1.85,True
2947,13399,17249,3060,128,20241216,1,1,64.59,0.0,True
2948,13415,17272,3063,121,20241009,1,1,260.27,0.0,True
2949,13417,17274,3063,170,20250101,3,1,46.15,0.0,True
2950,13426,17286,3063,174,20251103,6,2,106.64,0.0,True
2951,13437,17300,3069,122,20240304,1,1,90.32,0.0,True
2952,13438,17301,3069,131,20240415,1,1,75.4,0.0,True
2953,13438,17302,3069,127,20240426,1,1,85.56,0.0,True
2954,13440,17305,3069,20,20240905,6,1,80.47,0.0,True
2955,13444,17310,3069,45,20250624,3,1,73.6,0.0,True
2956,13454,17326,3077,147,20240609,3,1,19.66,0.0,True
2957,13456,17329,3077,134,20240828,2,1,75.17,0.0,True
2958,13459,17332,3077,83,20250115,1,1,116.58,0.0,True
2959,13461,17335,3078,21,20241101,1,1,64.76,0.0,True
2960,13467,17342,3080,80,20241208,1,1,88.78,0.0,True
2961,13469,17345,3080,37,20250216,1,1,79.99,0.0,True
2962,13474,17352,3080,30,20250804,1,1,73.37,0.0,True
2963,13476,17355,3080,4,20251116,4,1,73.11,7.31,True
2964,13483,17366,3085,1,20240330,1,1,37.96,0.0,True
2965,13487,17372,3086,148,20251118,1,1,18.81,0.0,True
2966,13491,17377,3088,5,20250409,1,1,52.11,0.0,True
2967,13491,17378,3088,57,20250409,4,1,57.1,5.71,True
2968,13492,17379,3088,134,20250606,2,1,140.28,0.0,True
2969,13494,17381,3088,88,20251028,2,1,272.76,0.0,True
2970,13497,17386,3089,1,20240413,5,1,39.06,0.0,True
2971,13498,17387,3090,160,20241027,3,1,26.38,0.0,True
2972,13498,17388,3090,175,20241026,6,1,67.4,0.0,True
2973,13505,17395,3091,41,20241111,1,1,66.32,0.0,True
2974,13506,17398,3091,10,20250113,1,1,29.41,0.0,True
2975,13507,17400,3091,24,20250323,1,1,80.18,0.0,True
2976,13512,17405,3092,108,20250614,3,1,116.36,0.0,True
2977,13513,17406,3092,132,20250824,1,1,47.34,0.0,True
2978,13514,17407,3092,37,20251226,3,1,50.86,0.0,True
2979,13517,17413,3094,29,20240720,3,2,205.66,0.0,True
2980,13519,17416,3094,168,20241014,3,1,63.27,0.0,True
2981,13523,17422,3094,26,20250613,4,1,134.7,13.47,True
2982,13524,17423,3094,15,20250913,2,1,133.61,0.0,True
2983,13525,17424,3094,28,20251123,1,1,79.21,0.0,True
2984,13528,17428,3095,6,20251230,6,2,78.8,0.0,False
2985,13530,17430,3096,42,20240707,4,1,60.09,6.01,True
2986,13531,17431,3096,11,20240929,1,1,89.98,0.0,True
2987,13538,17438,3097,51,20241110,1,1,55.91,0.0,True
2988,13540,17440,3098,5,20241108,1,1,44.18,0.0,True
2989,13540,17441,3098,119,20241113,1,1,104.82,0.0,True
2990,13541,17442,3098,25,20250122,4,1,17.66,1.77,True
2991,13542,17443,3098,68,20250330,1,1,47.91,0.0,True
2992,13544,17446,3098,129,20250822,1,1,128.29,0.0,True
2993,13553,17457,3104,6,20241229,1,1,84.16,0.0,True
2994,13562,17466,3105,117,20240805,1,1,77.47,0.0,True
2995,13576,17482,3110,154,20241127,4,1,64.27,6.43,True
2996,13580,17487,3113,151,20250103,4,1,32.66,3.27,True
2997,13587,17495,3115,144,20241223,3,1,19.42,0.0,True
2998,13595,17504,3116,76,20250620,1,1,44.21,0.0,True
2999,13596,17505,3116,14,20250915,1,1,141.03,0.0,True
3000,13598,17508,3116,19,20251222,6,1,37.52,0.0,True
3001,13599,17509,3116,167,20251226,4,1,74.51,7.45,True
3002,13601,17511,3118,163,20240805,4,1,22.0,2.2,True
3003,13602,17513,3119,118,20240331,1,1,82.02,0.0,True
3004,13602,17514,3119,124,20240324,1,1,65.4,0.0,True
3005,13603,17515,3120,4,20241022,4,1,51.54,5.15,True
3006,13606,17519,3121,10,20250903,4,1,40.98,4.1,True
3007,13612,17527,3122,31,20250320,1,1,92.05,0.0,True
3008,13613,17528,3122,142,20250509,4,1,31.14,3.11,True
3009,13614,17529,3122,180,20250623,3,1,67.22,0.0,True
3010,13615,17530,3122,142,20250815,3,1,24.05,0.0,True
3011,13622,17542,3123,125,20250304,3,1,101.29,0.0,True
3012,13623,17544,3123,49,20250410,1,1,67.59,0.0,True
3013,13630,17553,3125,25,20241224,3,2,43.7,0.0,True
3014,13634,17559,3126,174,20241212,5,1,28.11,0.0,True
3015,13636,17561,3126,152,20250906,2,1,19.61,0.0,True
3016,13639,17565,3127,136,20240303,4,1,56.96,5.7,True
3017,13643,17571,3129,81,20240811,3,1,175.19,0.0,True
3018,13646,17579,3130,23,20241213,1,2,149.71,0.0,True
3019,13651,17585,3130,75,20250530,5,1,71.13,0.0,True
3020,13652,17586,3130,142,20250625,3,1,37.25,0.0,True
3021,13657,17591,3132,25,20240710,1,1,33.59,0.0,True
3022,13659,17593,3134,35,20240729,1,1,41.62,0.0,False
3023,13663,17599,3138,102,20241227,4,1,130.08,13.01,True
3024,13670,17606,3139,39,20250102,4,1,99.89,9.99,True
3025,13679,17620,3142,47,20250423,1,1,150.4,0.0,True
3026,13684,17629,3143,36,20240923,3,1,78.51,0.0,True
3027,13687,17633,3144,9,20241114,1,1,37.89,0.0,True
3028,13688,17634,3144,128,20241126,1,1,66.48,0.0,True
3029,13699,17647,3147,67,20240610,3,1,54.46,0.0,True
3030,13704,17654,3148,7,20250102,5,1,42.4,0.0,True
3031,13711,17662,3148,159,20251125,2,1,18.77,0.0,True
3032,13713,17666,3150,7,20240907,1,1,39.92,0.0,True
3033,13719,17672,3150,180,20250713,2,1,59.46,0.0,True
3034,13722,17676,3150,20,20251227,4,1,118.61,11.86,False
3035,13732,17688,3154,41,20241212,4,1,49.33,4.93,True
3036,13733,17689,3154,102,20250429,1,1,103.12,0.0,True
3037,13735,17691,3155,178,20241104,4,1,27.53,2.75,True
3038,13737,17694,3157,162,20240218,3,1,48.66,0.0,True
3039,13739,17697,3158,6,20250122,2,1,40.33,0.0,True
3040,13742,17700,3158,146,20250802,3,1,54.91,0.0,True
3041,13744,17703,3158,152,20251015,4,1,35.14,3.51,True
3042,13749,17708,3163,73,20241112,4,1,70.75,7.08,True
3043,13755,17714,3165,172,20240822,2,1,29.68,0.0,True
3044,13759,17720,3165,152,20250425,3,1,36.35,0.0,True
3045,13761,17722,3165,10,20250904,1,1,55.35,0.0,True
3046,13763,17725,3165,159,20251212,1,1,17.62,0.0,True
3047,13766,17729,3166,46,20250123,1,1,37.96,0.0,True
3048,13770,17733,3166,17,20251230,2,1,45.2,0.0,False
3049,13772,17736,3168,31,20241023,5,1,102.99,0.0,True
3050,13795,17768,3172,161,20240705,4,1,72.9,7.29,True
3051,13798,17771,3172,171,20241204,2,1,46.14,0.0,True
3052,13802,17775,3172,9,20250828,4,1,45.26,4.53,True
3053,13805,17778,3172,39,20251123,1,1,125.17,0.0,True
3054,13810,17783,3175,35,20241125,4,1,48.26,4.83,True
3055,13811,17786,3175,61,20250109,1,1,45.4,0.0,True
3056,13823,17801,3178,21,20241210,6,1,52.82,0.0,True
3057,13825,17803,3180,78,20240728,1,1,52.37,0.0,True
3058,13832,17811,3183,35,20240726,1,1,43.98,0.0,True
3059,13835,17818,3183,6,20250110,1,1,74.23,0.0,True
3060,13849,17834,3186,144,20250810,3,1,20.91,0.0,False
3061,13857,17847,3187,18,20240914,1,1,110.03,0.0,True
