order_key,order_id,customer_key,order_date_key,sales_channel_key,geography_key,campaign_key,acquisition_channel_key,gross_revenue,discount_amount,net_revenue,shipping_revenue,is_first_order
14492,ORD-014492,3366,20250807,1,45,17,3,46.75,9.35,37.4,6.99,False
14493,ORD-014493,3366,20250915,1,45,,3,45.68,0.0,45.68,6.99,False
14494,ORD-014494,3366,20251014,1,45,,3,41.61,0.0,41.61,6.99,False
14495,ORD-014495,3366,20251105,1,45,,3,113.77,0.0,113.77,0.0,False
14496,ORD-014496,3366,20251125,1,45,20,3,123.82,12.38,111.44,0.0,False
14497,ORD-014497,3366,20251227,3,45,,3,32.47,0.0,32.47,6.99,False
14498,ORD-014498,3367,20240826,1,26,,3,96.88,0.0,96.88,0.0,True
14499,ORD-014499,3368,20240707,1,30,9,3,37.71,7.54,30.17,6.99,True
14500,ORD-014500,3369,20241009,1,42,,4,90.99,0.0,90.99,0.0,True
14501,ORD-014501,3370,20240117,2,13,14,3,62.66,28.2,34.46,6.99,True
14502,ORD-014502,3371,20241104,1,28,,1,67.25,0.0,67.25,6.99,True
14503,ORD-014503,3372,20241120,2,35,13,1,80.04,8.0,72.04,6.99,True
14504,ORD-014504,3373,20240522,1,26,,2,34.41,0.0,34.41,6.99,True
14505,ORD-014505,3373,20241224,1,26,13,2,26.32,2.63,23.69,6.99,False
14506,ORD-014506,3373,20251215,2,26,20,2,165.99,16.6,149.39,0.0,False
14507,ORD-014507,3373,20251230,1,26,,2,204.77,0.0,204.77,0.0,False
14508,ORD-014508,3374,20240412,1,28,,1,35.91,0.0,35.91,6.99,True
14509,ORD-014509,3375,20240202,1,28,,5,81.3,0.0,81.3,0.0,True
14510,ORD-014510,3376,20241215,1,43,13,1,110.89,11.09,99.8,0.0,True
14511,ORD-014511,3376,20250306,2,43,15,1,28.35,0.0,28.35,6.99,False
14512,ORD-014512,3376,20250526,1,43,,1,65.34,0.0,65.34,6.99,False
14513,ORD-014513,3376,20250705,3,43,16,1,153.93,30.79,123.14,0.0,False
14514,ORD-014514,3376,20251110,1,43,,1,17.04,0.0,17.04,6.99,False
14515,ORD-014515,3377,20240724,1,26,9,1,64.57,12.91,51.66,6.99,True
14516,ORD-014516,3378,20240606,1,29,,2,17.38,0.0,17.38,6.99,True
14517,ORD-014517,3379,20241007,1,22,,3,90.01,0.0,90.01,0.0,True
14518,ORD-014518,3379,20241208,1,22,13,3,24.34,2.43,21.91,6.99,False
14519,ORD-014519,3379,20250508,1,22,,3,100.17,0.0,100.17,0.0,False
14520,ORD-014520,3379,20250525,3,22,,3,44.58,0.0,44.58,6.99,False
14521,ORD-014521,3379,20250809,2,22,17,3,19.72,3.94,15.78,6.99,False
14522,ORD-014522,3380,20240402,1,13,,4,109.42,0.0,109.42,0.0,True
14523,ORD-014523,3380,20241014,2,13,,4,67.8,0.0,67.8,6.99,False
14524,ORD-014524,3380,20241105,1,13,,4,153.34,0.0,153.34,0.0,False
14525,ORD-014525,3380,20241204,1,13,13,4,121.5,12.15,109.35,0.0,False
14526,ORD-014526,3380,20241212,2,13,13,4,62.97,6.3,56.67,6.99,False
14527,ORD-014527,3380,20250126,1,13,,4,92.51,0.0,92.51,0.0,False
14528,ORD-014528,3380,20250611,3,13,,4,194.11,0.0,194.11,0.0,False
14529,ORD-014529,3380,20250814,1,13,17,4,65.61,13.12,52.49,6.99,False
14530,ORD-014530,3380,20251001,1,13,,4,254.07,0.0,254.07,0.0,False
14531,ORD-014531,3380,20251130,1,13,18,4,39.2,11.76,27.44,6.99,False
14532,ORD-014532,3380,20251211,1,13,20,4,72.46,7.25,65.21,6.99,False
14533,ORD-014533,3381,20240202,1,40,,2,30.72,0.0,30.72,6.99,True
14534,ORD-014534,3382,20241231,2,30,,1,233.06,0.0,233.06,0.0,True
14535,ORD-014535,3382,20250726,1,30,,1,26.45,0.0,26.45,6.99,False
14536,ORD-014536,3383,20240214,1,25,,1,29.6,0.0,29.6,6.99,True
14537,ORD-014537,3383,20240313,3,25,8,1,12.74,0.0,12.74,6.99,False
14538,ORD-014538,3383,20240706,1,25,9,1,53.23,10.65,42.58,6.99,False
14539,ORD-014539,3383,20240909,3,25,,1,105.31,0.0,105.31,0.0,False
14540,ORD-014540,3383,20241130,1,25,11,1,77.28,23.18,54.1,6.99,False
14541,ORD-014541,3383,20250419,1,25,,1,72.73,0.0,72.73,6.99,False
14542,ORD-014542,3383,20250528,1,25,,1,207.3,0.0,207.3,0.0,False
14543,ORD-014543,3384,20240807,3,24,10,4,284.9,56.98,227.92,0.0,True
14544,ORD-014544,3384,20251130,1,24,18,4,250.99,75.3,175.69,0.0,False
14545,ORD-014545,3384,20251204,1,24,20,4,380.19,38.02,342.17,0.0,False
14546,ORD-014546,3385,20240819,1,25,10,6,37.75,7.55,30.2,6.99,True
14547,ORD-014547,3385,20250806,1,25,17,6,44.05,8.81,35.24,6.99,False
14548,ORD-014548,3385,20250817,3,25,17,6,259.39,51.88,207.51,0.0,False
14549,ORD-014549,3385,20251211,1,25,20,6,18.72,1.87,16.85,6.99,False
14550,ORD-014550,3386,20240819,1,38,10,1,40.6,8.12,32.48,6.99,True
14551,ORD-014551,3387,20240807,1,33,10,1,25.93,5.19,20.74,6.99,True
14552,ORD-014552,3387,20240826,2,33,,1,30.84,0.0,30.84,6.99,False
14553,ORD-014553,3388,20240509,1,23,,6,70.88,0.0,70.88,6.99,True
14554,ORD-014554,3389,20240309,1,32,8,4,26.53,0.0,26.53,6.99,True
14555,ORD-014555,3390,20250108,1,25,21,2,68.59,30.87,37.72,6.99,True
14556,ORD-014556,3390,20250401,1,25,,2,164.31,0.0,164.31,0.0,False
14557,ORD-014557,3390,20250610,2,25,,2,102.4,0.0,102.4,0.0,False
14558,ORD-014558,3390,20250725,3,25,16,2,102.06,20.41,81.65,0.0,False
14559,ORD-014559,3390,20250906,3,25,,2,38.28,0.0,38.28,6.99,False
14560,ORD-014560,3390,20251104,1,25,,2,163.57,0.0,163.57,0.0,False
14561,ORD-014561,3390,20251211,1,25,20,2,50.06,5.01,45.05,6.99,False
14562,ORD-014562,3390,20251228,1,25,,2,32.77,0.0,32.77,6.99,False
14563,ORD-014563,3391,20240410,1,26,,1,43.42,0.0,43.42,6.99,True
14564,ORD-014564,3392,20240302,2,14,8,1,98.1,0.0,98.1,0.0,True
14565,ORD-014565,3392,20240415,1,14,,1,189.84,0.0,189.84,0.0,False
14566,ORD-014566,3392,20240525,3,14,,1,59.03,0.0,59.03,6.99,False
14567,ORD-014567,3392,20240713,3,14,9,1,69.36,13.87,55.49,6.99,False
14568,ORD-014568,3392,20240831,1,14,,1,61.1,0.0,61.1,6.99,False
14569,ORD-014569,3392,20241022,1,14,,1,37.94,0.0,37.94,6.99,False
14570,ORD-014570,3392,20241204,1,14,13,1,137.18,13.72,123.46,0.0,False
14571,ORD-014571,3392,20250408,1,14,,1,171.49,0.0,171.49,0.0,False
14572,ORD-014572,3392,20250605,1,14,,1,157.2,0.0,157.2,0.0,False
14573,ORD-014573,3392,20250803,1,14,17,1,46.23,9.25,36.98,6.99,False
14574,ORD-014574,3392,20250927,1,14,,1,79.39,0.0,79.39,0.0,False
14575,ORD-014575,3392,20251102,1,14,,1,54.27,0.0,54.27,6.99,False
14576,ORD-014576,3392,20251206,1,14,20,1,65.25,6.53,58.72,6.99,False
14577,ORD-014577,3393,20241127,1,9,13,1,80.9,8.09,72.81,6.99,True
14578,ORD-014578,3393,20250128,3,9,,1,58.19,0.0,58.19,6.99,False
14579,ORD-014579,3393,20250325,2,9,,1,109.79,0.0,109.79,0.0,False
14580,ORD-014580,3393,20250528,1,9,,1,107.03,0.0,107.03,0.0,False
14581,ORD-014581,3393,20250710,1,9,16,1,170.82,34.16,136.66,0.0,False
14582,ORD-014582,3393,20250916,1,9,,1,59.89,0.0,59.89,6.99,False
14583,ORD-014583,3393,20251118,1,9,20,1,76.04,7.6,68.44,6.99,False
14584,ORD-014584,3394,20241029,1,37,,1,167.99,0.0,167.99,0.0,True
14585,ORD-014585,3394,20241222,1,37,13,1,70.51,7.05,63.46,6.99,False
14586,ORD-014586,3394,20250209,3,37,,1,47.06,0.0,47.06,6.99,False
14587,ORD-014587,3394,20250418,1,37,,1,101.29,0.0,101.29,0.0,False
14588,ORD-014588,3394,20250618,2,37,,1,82.58,0.0,82.58,0.0,False
14589,ORD-014589,3394,20250819,3,37,17,1,45.59,9.12,36.47,6.99,False
14590,ORD-014590,3394,20251009,3,37,,1,55.72,0.0,55.72,6.99,False
14591,ORD-014591,3394,20251130,1,37,18,1,86.46,25.94,60.52,6.99,False
14592,ORD-014592,3395,20240310,2,46,8,1,38.39,0.0,38.39,6.99,True
14593,ORD-014593,3395,20240517,1,46,,1,20.4,0.0,20.4,6.99,False
14594,ORD-014594,3395,20240711,1,46,9,1,95.45,19.09,76.36,0.0,False
14595,ORD-014595,3395,20240908,2,46,,1,46.61,0.0,46.61,6.99,False
14596,ORD-014596,3395,20241024,1,46,,1,39.11,0.0,39.11,6.99,False
14597,ORD-014597,3395,20241211,1,46,13,1,41.04,4.1,36.94,6.99,False
14598,ORD-014598,3395,20250201,2,46,,1,57.04,0.0,57.04,6.99,False
14599,ORD-014599,3395,20250405,1,46,,1,92.93,0.0,92.93,0.0,False
14600,ORD-014600,3395,20250518,3,46,,1,44.61,0.0,44.61,6.99,False
14601,ORD-014601,3395,20250718,1,46,16,1,33.55,6.71,26.84,6.99,False
14602,ORD-014602,3396,20241224,1,46,13,4,80.19,8.02,72.17,6.99,True
14603,ORD-014603,3397,20241008,2,41,,1,57.78,0.0,57.78,6.99,True
14604,ORD-014604,3397,20241124,1,41,13,1,46.08,4.61,41.47,6.99,False
14605,ORD-014605,3397,20250702,1,41,,1,24.99,0.0,24.99,6.99,False
14606,ORD-014606,3397,20250707,1,41,16,1,26.26,5.25,21.01,6.99,False
14607,ORD-014607,3397,20250724,1,41,16,1,162.21,32.44,129.77,0.0,False
14608,ORD-014608,3397,20251220,1,41,20,1,13.98,1.4,12.58,6.99,False
14609,ORD-014609,3398,20240420,1,43,,4,36.62,0.0,36.62,6.99,True
14610,ORD-014610,3398,20240803,1,43,10,4,17.24,3.45,13.79,6.99,False
14611,ORD-014611,3398,20251227,1,43,,4,50.23,0.0,50.23,6.99,False
14612,ORD-014612,3398,20251230,1,43,,4,83.88,0.0,83.88,0.0,False
14613,ORD-014613,3399,20240220,1,28,8,3,37.67,0.0,37.67,6.99,True
14614,ORD-014614,3399,20240407,3,28,,3,91.2,0.0,91.2,0.0,False
14615,ORD-014615,3399,20240724,3,28,9,3,349.37,69.87,279.5,0.0,False
14616,ORD-014616,3399,20240914,1,28,,3,70.34,0.0,70.34,6.99,False
14617,ORD-014617,3399,20241101,1,28,,3,99.93,0.0,99.93,0.0,False
14618,ORD-014618,3399,20241214,3,28,13,3,86.94,8.69,78.25,0.0,False
14619,ORD-014619,3399,20241222,3,28,13,3,62.69,6.27,56.42,6.99,False
14620,ORD-014620,3399,20250210,1,28,,3,26.83,0.0,26.83,6.99,False
14621,ORD-014621,3399,20250415,1,28,,3,51.57,0.0,51.57,6.99,False
14622,ORD-014622,3399,20250612,2,28,,3,45.03,0.0,45.03,6.99,False
14623,ORD-014623,3399,20250809,1,28,17,3,245.88,49.18,196.7,0.0,False
14624,ORD-014624,3399,20251109,3,28,,3,66.4,0.0,66.4,6.99,False
14625,ORD-014625,3399,20251218,3,28,20,3,107.47,10.75,96.72,0.0,False
14626,ORD-014626,3400,20241212,1,31,13,2,241.58,24.16,217.42,0.0,True
14627,ORD-014627,3401,20240713,2,20,9,2,27.56,5.51,22.05,6.99,True
14628,ORD-014628,3401,20240922,1,20,,2,33.75,0.0,33.75,6.99,False
14629,ORD-014629,3401,20241215,2,20,13,2,40.98,4.1,36.88,6.99,False
14630,ORD-014630,3401,20250708,1,20,16,2,29.92,5.98,23.94,6.99,False
14631,ORD-014631,3401,20250919,1,20,,2,179.64,0.0,179.64,0.0,False
14632,ORD-014632,3401,20251213,2,20,20,2,178.14,17.81,160.33,0.0,False
14633,ORD-014633,3401,20251214,2,20,20,2,52.3,5.23,47.07,6.99,False
14634,ORD-014634,3402,20241225,1,25,,4,23.71,0.0,23.71,6.99,True
14635,ORD-014635,3402,20250131,2,25,,4,130.76,0.0,130.76,0.0,False
14636,ORD-014636,3402,20250309,1,25,15,4,105.98,0.0,105.98,0.0,False
14637,ORD-014637,3402,20250406,2,25,,4,171.71,0.0,171.71,0.0,False
14638,ORD-014638,3402,20250619,1,25,,4,29.39,0.0,29.39,6.99,False
14639,ORD-014639,3402,20250723,3,25,16,4,125.47,25.09,100.38,0.0,False
14640,ORD-014640,3402,20250826,3,25,,4,142.33,0.0,142.33,0.0,False
14641,ORD-014641,3402,20251001,1,25,,4,57.32,0.0,57.32,6.99,False
14642,ORD-014642,3402,20251115,2,25,20,4,123.14,12.31,110.83,0.0,False
14643,ORD-014643,3402,20251201,2,25,19,4,55.29,16.59,38.7,6.99,False
14644,ORD-014644,3402,20251217,2,25,20,4,26.61,2.66,23.95,6.99,False
14645,ORD-014645,3403,20240517,2,37,,1,75.53,0.0,75.53,0.0,True
14646,ORD-014646,3403,20240803,1,37,10,1,16.69,3.34,13.35,6.99,False
14647,ORD-014647,3403,20241112,2,37,,1,74.17,0.0,74.17,6.99,False
14648,ORD-014648,3403,20250904,1,37,,1,59.83,0.0,59.83,6.99,False
14649,ORD-014649,3404,20240420,1,28,,3,86.23,0.0,86.23,0.0,True
14650,ORD-014650,3404,20240623,1,28,,3,62.92,0.0,62.92,6.99,False
14651,ORD-014651,3404,20240812,1,28,10,3,87.82,17.56,70.26,6.99,False
14652,ORD-014652,3404,20241013,2,28,,3,20.88,0.0,20.88,6.99,False
14653,ORD-014653,3404,20241215,2,28,13,3,112.41,11.24,101.17,0.0,False
14654,ORD-014654,3404,20250210,1,28,,3,74.83,0.0,74.83,6.99,False
14655,ORD-014655,3404,20250327,1,28,,3,75.56,0.0,75.56,0.0,False
14656,ORD-014656,3404,20250529,1,28,,3,93.65,0.0,93.65,0.0,False
14657,ORD-014657,3404,20250710,1,28,16,3,74.18,14.84,59.34,6.99,False
14658,ORD-014658,3404,20251122,2,28,20,3,103.36,10.34,93.02,0.0,False
14659,ORD-014659,3405,20240723,1,28,9,1,85.09,17.02,68.07,6.99,True
14660,ORD-014660,3405,20240927,1,28,,1,180.17,0.0,180.17,0.0,False
14661,ORD-014661,3405,20241127,1,28,13,1,65.3,6.53,58.77,6.99,False
14662,ORD-014662,3405,20250220,3,28,15,1,58.33,0.0,58.33,6.99,False
14663,ORD-014663,3405,20250506,2,28,,1,119.34,0.0,119.34,0.0,False
14664,ORD-014664,3405,20250804,1,28,17,1,107.56,21.51,86.05,0.0,False
14665,ORD-014665,3405,20251017,2,28,,1,131.79,0.0,131.79,0.0,False
14666,ORD-014666,3406,20241005,1,22,,4,35.15,0.0,35.15,6.99,True
14667,ORD-014667,3406,20250222,1,22,15,4,39.22,0.0,39.22,6.99,False
14668,ORD-014668,3406,20250228,1,22,15,4,70.44,0.0,70.44,6.99,False
14669,ORD-014669,3406,20250708,1,22,16,4,31.44,6.29,25.15,6.99,False
14670,ORD-014670,3406,20250807,1,22,17,4,76.05,15.21,60.84,6.99,False
14671,ORD-014671,3406,20250827,1,22,,4,122.52,0.0,122.52,0.0,False
14672,ORD-014672,3407,20240606,2,27,,3,75.53,0.0,75.53,0.0,True
14673,ORD-014673,3407,20240704,3,27,,3,152.22,0.0,152.22,0.0,False
14674,ORD-014674,3407,20240809,1,27,10,3,281.46,56.29,225.17,0.0,False
14675,ORD-014675,3407,20240903,1,27,,3,344.49,0.0,344.49,0.0,False
14676,ORD-014676,3407,20241018,2,27,,3,214.46,0.0,214.46,0.0,False
14677,ORD-014677,3407,20241201,2,27,11,3,247.32,74.2,173.12,0.0,False
14678,ORD-014678,3407,20241227,2,27,,3,246.03,0.0,246.03,0.0,False
14679,ORD-014679,3407,20250124,1,27,,3,55.28,0.0,55.28,6.99,False
14680,ORD-014680,3407,20250320,1,27,,3,48.58,0.0,48.58,6.99,False
14681,ORD-014681,3407,20250415,1,27,,3,68.63,0.0,68.63,6.99,False
14682,ORD-014682,3407,20250521,2,27,,3,141.0,0.0,141.0,0.0,False
14683,ORD-014683,3407,20250621,1,27,,3,141.22,0.0,141.22,0.0,False
14684,ORD-014684,3407,20250719,1,27,16,3,59.67,11.93,47.74,6.99,False
14685,ORD-014685,3407,20250826,1,27,,3,171.31,0.0,171.31,0.0,False
14686,ORD-014686,3407,20251222,1,27,20,3,64.26,6.43,57.83,6.99,False
14687,ORD-014687,3408,20240305,2,27,8,1,100.23,0.0,100.23,0.0,True
14688,ORD-014688,3408,20250105,1,27,21,1,128.93,58.02,70.91,6.99,False
14689,ORD-014689,3408,20251214,1,27,20,1,109.59,10.96,98.63,0.0,False
14690,ORD-014690,3409,20241019,2,21,,3,57.51,0.0,57.51,6.99,True
14691,ORD-014691,3410,20240328,2,29,,2,100.89,0.0,100.89,0.0,True
14692,ORD-014692,3411,20240627,3,41,,1,72.76,0.0,72.76,6.99,True
14693,ORD-014693,3412,20240204,1,34,,1,44.45,0.0,44.45,6.99,True
14694,ORD-014694,3412,20240318,2,34,,1,56.29,0.0,56.29,6.99,False
14695,ORD-014695,3412,20240510,3,34,,1,176.49,0.0,176.49,0.0,False
14696,ORD-014696,3412,20240630,3,34,,1,103.38,0.0,103.38,0.0,False
14697,ORD-014697,3412,20240827,2,34,,1,72.62,0.0,72.62,6.99,False
14698,ORD-014698,3412,20241105,1,34,,1,152.21,0.0,152.21,0.0,False
14699,ORD-014699,3412,20241213,1,34,13,1,107.77,10.78,96.99,0.0,False
14700,ORD-014700,3412,20250424,1,34,,1,41.15,0.0,41.15,6.99,False
14701,ORD-014701,3412,20250612,1,34,,1,94.19,0.0,94.19,0.0,False
14702,ORD-014702,3412,20250808,1,34,17,1,150.26,30.05,120.21,0.0,False
14703,ORD-014703,3412,20251012,1,34,,1,45.28,0.0,45.28,6.99,False
14704,ORD-014704,3412,20251114,2,34,,1,66.07,0.0,66.07,6.99,False
14705,ORD-014705,3412,20251213,1,34,20,1,39.72,3.97,35.75,6.99,False
14706,ORD-014706,3413,20240208,3,38,,4,21.32,0.0,21.32,6.99,True
14707,ORD-014707,3413,20240613,1,38,,4,128.64,0.0,128.64,0.0,False
14708,ORD-014708,3413,20240808,1,38,10,4,57.23,11.45,45.78,6.99,False
14709,ORD-014709,3413,20240920,1,38,,4,31.76,0.0,31.76,6.99,False
14710,ORD-014710,3413,20241102,1,38,,4,32.23,0.0,32.23,6.99,False
14711,ORD-014711,3413,20241114,1,38,,4,91.91,0.0,91.91,0.0,False
14712,ORD-014712,3413,20250102,1,38,21,4,41.07,18.48,22.59,6.99,False
14713,ORD-014713,3413,20250223,3,38,15,4,23.09,0.0,23.09,6.99,False
14714,ORD-014714,3413,20250405,1,38,,4,20.86,0.0,20.86,6.99,False
14715,ORD-014715,3413,20250727,1,38,,4,78.81,0.0,78.81,0.0,False
14716,ORD-014716,3413,20250926,1,38,,4,87.32,0.0,87.32,0.0,False
14717,ORD-014717,3413,20251117,1,38,20,4,62.09,6.21,55.88,6.99,False
14718,ORD-014718,3413,20251220,1,38,20,4,33.93,3.39,30.54,6.99,False
14719,ORD-014719,3414,20241110,3,30,,1,52.93,0.0,52.93,6.99,True
14720,ORD-014720,3414,20251220,2,30,20,1,30.02,3.0,27.02,6.99,False
14721,ORD-014721,3415,20241105,1,18,,5,213.17,0.0,213.17,0.0,True
14722,ORD-014722,3416,20240315,1,27,8,3,32.9,0.0,32.9,6.99,True
14723,ORD-014723,3416,20240513,1,27,,3,52.27,0.0,52.27,6.99,False
14724,ORD-014724,3416,20240916,1,27,,3,41.37,0.0,41.37,6.99,False
14725,ORD-014725,3416,20241115,1,27,13,3,277.06,27.71,249.35,0.0,False
14726,ORD-014726,3416,20241216,1,27,13,3,60.63,6.06,54.57,6.99,False
14727,ORD-014727,3416,20250105,1,27,21,3,124.27,55.92,68.35,6.99,False
14728,ORD-014728,3416,20250309,1,27,15,3,23.1,0.0,23.1,6.99,False
14729,ORD-014729,3416,20250426,1,27,,3,21.3,0.0,21.3,6.99,False
14730,ORD-014730,3416,20250625,3,27,,3,80.53,0.0,80.53,0.0,False
14731,ORD-014731,3416,20250823,1,27,,3,115.64,0.0,115.64,0.0,False
14732,ORD-014732,3417,20241219,1,29,13,5,191.0,19.1,171.9,0.0,True
14733,ORD-014733,3417,20250227,3,29,15,5,46.59,0.0,46.59,6.99,False
14734,ORD-014734,3417,20250502,1,29,,5,168.04,0.0,168.04,0.0,False
14735,ORD-014735,3417,20250630,1,29,,5,118.13,0.0,118.13,0.0,False
14736,ORD-014736,3417,20250908,3,29,,5,168.86,0.0,168.86,0.0,False
14737,ORD-014737,3417,20251112,3,29,,5,66.06,0.0,66.06,6.99,False
14738,ORD-014738,3418,20240717,2,1,9,2,318.61,63.72,254.89,0.0,True
14739,ORD-014739,3419,20240618,2,24,,1,170.44,0.0,170.44,0.0,True
14740,ORD-014740,3419,20241102,1,24,,1,44.84,0.0,44.84,6.99,False
14741,ORD-014741,3419,20241122,2,24,13,1,117.13,11.71,105.42,0.0,False
14742,ORD-014742,3419,20250204,1,24,,1,130.63,0.0,130.63,0.0,False
14743,ORD-014743,3419,20250416,1,24,,1,39.89,0.0,39.89,6.99,False
14744,ORD-014744,3419,20250610,2,24,,1,165.8,0.0,165.8,0.0,False
14745,ORD-014745,3419,20250802,1,24,17,1,130.54,26.11,104.43,0.0,False
14746,ORD-014746,3419,20251011,1,24,,1,149.98,0.0,149.98,0.0,False
14747,ORD-014747,3419,20251220,1,24,20,1,153.36,15.34,138.02,0.0,False
14748,ORD-014748,3420,20241221,1,26,13,1,79.81,7.98,71.83,6.99,True
14749,ORD-014749,3420,20250808,1,26,17,1,46.23,9.25,36.98,6.99,False
14750,ORD-014750,3420,20251115,2,26,20,1,62.32,6.23,56.09,6.99,False
14751,ORD-014751,3420,20251130,1,26,18,1,19.72,5.92,13.8,6.99,False
14752,ORD-014752,3421,20240214,1,34,,4,38.43,0.0,38.43,6.99,True
14753,ORD-014753,3421,20240312,1,34,8,4,83.44,0.0,83.44,0.0,False
14754,ORD-014754,3421,20240613,1,34,,4,27.42,0.0,27.42,6.99,False
14755,ORD-014755,3421,20241123,1,34,13,4,36.09,3.61,32.48,6.99,False
14756,ORD-014756,3421,20241222,1,34,13,4,20.91,2.09,18.82,6.99,False
14757,ORD-014757,3421,20250109,1,34,21,4,29.64,13.34,16.3,6.99,False
14758,ORD-014758,3421,20250114,1,34,21,4,28.66,12.9,15.76,6.99,False
14759,ORD-014759,3421,20251023,3,34,,4,80.15,0.0,80.15,0.0,False
14760,ORD-014760,3422,20240605,3,28,,1,21.15,0.0,21.15,6.99,True
14761,ORD-014761,3423,20240229,2,30,8,1,142.61,0.0,142.61,0.0,True
14762,ORD-014762,3424,20240711,1,1,9,2,55.69,11.14,44.55,6.99,True
14763,ORD-014763,3424,20240812,2,1,10,2,109.8,21.96,87.84,0.0,False
14764,ORD-014764,3424,20240911,1,1,,2,93.74,0.0,93.74,0.0,False
14765,ORD-014765,3424,20241017,1,1,,2,71.36,0.0,71.36,6.99,False
14766,ORD-014766,3424,20241125,2,1,13,2,40.71,4.07,36.64,6.99,False
14767,ORD-014767,3424,20250213,3,1,,2,164.11,0.0,164.11,0.0,False
14768,ORD-014768,3424,20250327,2,1,,2,185.66,0.0,185.66,0.0,False
14769,ORD-014769,3424,20250429,1,1,,2,86.55,0.0,86.55,0.0,False
14770,ORD-014770,3424,20250526,1,1,,2,121.05,0.0,121.05,0.0,False
14771,ORD-014771,3424,20250622,1,1,,2,103.34,0.0,103.34,0.0,False
14772,ORD-014772,3424,20250804,2,1,17,2,77.6,15.52,62.08,6.99,False
14773,ORD-014773,3424,20250914,1,1,,2,146.44,0.0,146.44,0.0,False
14774,ORD-014774,3424,20251010,1,1,,2,26.88,0.0,26.88,6.99,False
14775,ORD-014775,3424,20251116,1,1,20,2,103.94,10.39,93.55,0.0,False
14776,ORD-014776,3424,20251210,1,1,20,2,370.1,37.01,333.09,0.0,False
14777,ORD-014777,3424,20251226,1,1,,2,217.69,0.0,217.69,0.0,False
14778,ORD-014778,3425,20240514,1,5,,1,66.95,0.0,66.95,6.99,True
14779,ORD-014779,3425,20241228,1,5,,1,40.65,0.0,40.65,6.99,False
14780,ORD-014780,3425,20250107,1,5,21,1,47.74,21.48,26.26,6.99,False
14781,ORD-014781,3425,20250304,1,5,15,1,110.33,0.0,110.33,0.0,False
14782,ORD-014782,3425,20250406,3,5,,1,15.25,0.0,15.25,6.99,False
14783,ORD-014783,3425,20250603,2,5,,1,63.22,0.0,63.22,6.99,False
14784,ORD-014784,3425,20250727,1,5,,1,106.96,0.0,106.96,0.0,False
14785,ORD-014785,3426,20240906,3,42,,2,45.85,0.0,45.85,6.99,True
14786,ORD-014786,3427,20241016,1,34,,3,51.96,0.0,51.96,6.99,True
14787,ORD-014787,3427,20241217,1,34,13,3,115.75,11.58,104.17,0.0,False
14788,ORD-014788,3427,20250110,1,34,21,3,109.66,49.35,60.31,6.99,False
14789,ORD-014789,3427,20251129,1,34,18,3,30.25,9.07,21.18,6.99,False
14790,ORD-014790,3427,20251209,2,34,20,3,29.31,2.93,26.38,6.99,False
14791,ORD-014791,3427,20251220,1,34,20,3,44.67,4.47,40.2,6.99,False
14792,ORD-014792,3428,20240418,2,27,,1,33.46,0.0,33.46,6.99,True
14793,ORD-014793,3429,20240328,3,15,,2,42.12,0.0,42.12,6.99,True
14794,ORD-014794,3429,20240522,1,15,,2,34.96,0.0,34.96,6.99,False
14795,ORD-014795,3429,20240724,1,15,9,2,76.33,15.27,61.06,6.99,False
14796,ORD-014796,3429,20240905,1,15,,2,76.4,0.0,76.4,0.0,False
14797,ORD-014797,3429,20241106,1,15,,2,23.63,0.0,23.63,6.99,False
14798,ORD-014798,3429,20241230,1,15,,2,76.18,0.0,76.18,0.0,False
14799,ORD-014799,3429,20250219,1,15,15,2,135.21,0.0,135.21,0.0,False
14800,ORD-014800,3429,20250425,1,15,,2,45.78,0.0,45.78,6.99,False
14801,ORD-014801,3429,20250628,3,15,,2,68.73,0.0,68.73,6.99,False
14802,ORD-014802,3429,20250825,1,15,,2,41.19,0.0,41.19,6.99,False
14803,ORD-014803,3429,20251006,2,15,,2,49.5,0.0,49.5,6.99,False
14804,ORD-014804,3429,20251115,3,15,20,2,32.54,3.25,29.29,6.99,False
14805,ORD-014805,3430,20241022,1,3,,3,61.02,0.0,61.02,6.99,True
14806,ORD-014806,3431,20241005,1,3,,1,31.11,0.0,31.11,6.99,True
14807,ORD-014807,3431,20241101,2,3,,1,144.68,0.0,144.68,0.0,False
14808,ORD-014808,3431,20241214,1,3,13,1,66.69,6.67,60.02,6.99,False
14809,ORD-014809,3431,20250124,1,3,,1,373.94,0.0,373.94,0.0,False
14810,ORD-014810,3431,20250410,1,3,,1,128.09,0.0,128.09,0.0,False
14811,ORD-014811,3431,20250516,3,3,,1,93.53,0.0,93.53,0.0,False
14812,ORD-014812,3431,20250623,1,3,,1,77.53,0.0,77.53,0.0,False
14813,ORD-014813,3431,20250723,1,3,16,1,103.12,20.62,82.5,0.0,False
14814,ORD-014814,3431,20250825,1,3,,1,162.73,0.0,162.73,0.0,False
14815,ORD-014815,3431,20251105,1,3,,1,240.95,0.0,240.95,0.0,False
14816,ORD-014816,3431,20251211,1,3,20,1,35.95,3.6,32.35,6.99,False
14817,ORD-014817,3431,20251217,3,3,20,1,120.97,12.1,108.87,0.0,False
14818,ORD-014818,3431,20251226,1,3,,1,146.41,0.0,146.41,0.0,False
14819,ORD-014819,3432,20241020,1,31,,3,50.08,0.0,50.08,6.99,True
